member_id,chamber,congress,number,date,year,category,requires,vote_id,question,bill,amendment,vote,bill_title,amendment_title,text
S223,s,112.0,201.0,2011-11-10T12:37:00-05:00,2011,procedural,1/2,s201-112.2011,On the Motion to Proceed S.J.Res. 27,"{""title"": ""A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the mitigation by States of cross-border air pollution under the Clean Air Act."", ""type"": ""sjres"", ""number"": 27, ""congress"": 112}",null,0.0,A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the mitigation by States of cross-border air pollution under the Clean Air Act.,,On the Motion to Proceed S.J.Res.  A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the mitigation by States of cross-border air pollution under the Clean Air Act. 
S223,s,112.0,202.0,2011-11-10T13:49:00-05:00,2011,amendment,3/5,s202-112.2011,On the Amendment S.Amdt. 928 to S.Amdt. 927 to H.R. 674 (No short title on file),"{""title"": ""No short title on file"", ""type"": ""hr"", ""number"": 674, ""congress"": 112}","{""type"": ""s"", ""number"": 928, ""purpose"": ""To provide American jobs through economic growth.""}",0.0,No short title on file,,On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (No short title on file) No short title on file 
S223,s,112.0,203.0,2011-11-10T14:14:00-05:00,2011,amendment,3/5,s203-112.2011,On the Amendment S.Amdt. 927 to H.R. 674 (No short title on file),"{""title"": ""No short title on file"", ""type"": ""hr"", ""number"": 674, ""congress"": 112}","{""type"": ""s"", ""number"": 927, ""purpose"": ""To amend the Internal Revenue Code of 1986 to permit a 100 percent levy for payments to Federal vendors relating to property, to require a study on how to reduce the amount of Federal taxes owed but not paid by Federal contractors, and to make certain improvements in the laws relating to the employment and training of veterans.""}",1.0,No short title on file,,On the Amendment S.Amdt.  to H.R.  (No short title on file) No short title on file 
S223,s,112.0,204.0,2011-11-10T14:33:00-05:00,2011,passage,1/2,s204-112.2011,On Passage of the Bill H.R. 674,"{""title"": ""To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes."", ""type"": ""hr"", ""number"": 674, ""congress"": 112}",null,1.0,"To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes.",,"On Passage of the Bill H.R.  To amend the Internal Revenue Code of  to repeal the imposition of  percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes. "
S223,s,112.0,205.0,2011-11-10T14:52:00-05:00,2011,cloture,3/5,s205-112.2011,On the Cloture Motion H.R. 2354,"{""title"": ""A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2012, and for other purposes."", ""type"": ""hr"", ""number"": 2354, ""congress"": 112}",null,1.0,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2012, and for other purposes.",,"On the Cloture Motion H.R.  A bill making appropriations for energy and water development and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,112.0,206.0,2011-11-15T12:02:00-05:00,2011,nomination,1/2,s206-112.2011,"On the Nomination PN398: Sharon L. Gleason, of Alaska, to be United States District Judge for the District of Alaska",null,null,1.0,,,"On the Nomination PN: Sharon L. Gleason, of Alaska, to be United States District Judge for the District of Alaska  "
S223,s,112.0,207.0,2011-11-15T12:28:00-05:00,2011,nomination,1/2,s207-112.2011,"On the Nomination PN469: Yvonne Gonzalez Rogers, of California, to be United States District Judge for the Northern District of California",null,null,1.0,,,"On the Nomination PN: Yvonne Gonzalez Rogers, of California, to be United States District Judge for the Northern District of California  "
S223,s,112.0,208.0,2011-11-17T18:41:00-05:00,2011,passage,3/5,s208-112.2011,On the Conference Report H.R. 2112,"{""title"": ""An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes."", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}",null,1.0,"An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes.",,"On the Conference Report H.R.  An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September , , and for other purposes. "
S223,s,112.0,209.0,2011-11-28T17:33:00-05:00,2011,nomination,1/2,s209-112.2011,"On the Nomination PN465: Christopher Droney, of Connecticut, to be United States Circuit Judge for the Second Circuit",null,null,1.0,,,"On the Nomination PN: Christopher Droney, of Connecticut, to be United States Circuit Judge for the Second Circuit  "
S223,s,112.0,21.0,2011-02-17T16:31:00-05:00,2011,procedural,1/2,s21-112.2011,On the Motion to Table S.Amdt. 4 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),"{""title"": ""FAA Air Transportation Modernization and Safety Improvement Act"", ""type"": ""s"", ""number"": 223, ""congress"": 112}","{""type"": ""s"", ""number"": 4, ""purpose"": ""To repeal the essential air service program.""}",1.0,FAA Air Transportation Modernization and Safety Improvement Act,,On the Motion to Table S.Amdt.  to S.  (FAA Air Transportation Modernization and Safety Improvement Act) FAA Air Transportation Modernization and Safety Improvement Act 
S223,s,112.0,210.0,2011-11-29T14:35:00-05:00,2011,amendment,1/2,s210-112.2011,On the Amendment S.Amdt. 1107 to S. 1867 (National Defense Authorization Act for Fiscal Year 2012),"{""title"": ""National Defense Authorization Act for Fiscal Year 2012"", ""type"": ""s"", ""number"": 1867, ""congress"": 112}","{""type"": ""s"", ""number"": 1107, ""purpose"": ""To revise the provisions relating to detainee matters.""}",1.0,National Defense Authorization Act for Fiscal Year 2012,,On the Amendment S.Amdt.  to S.  (National Defense Authorization Act for Fiscal Year ) National Defense Authorization Act for Fiscal Year  
S223,s,112.0,211.0,2011-11-29T18:10:00-05:00,2011,amendment,3/5,s211-112.2011,On the Amendment S.Amdt. 1064 to S. 1867 (National Defense Authorization Act for Fiscal Year 2012),"{""title"": ""National Defense Authorization Act for Fiscal Year 2012"", ""type"": ""s"", ""number"": 1867, ""congress"": 112}","{""type"": ""s"", ""number"": 1064, ""purpose"": ""To repeal the Authorization for the Use of Military Force Against Iraq Resolution of 2002.""}",1.0,National Defense Authorization Act for Fiscal Year 2012,,On the Amendment S.Amdt.  to S.  (National Defense Authorization Act for Fiscal Year ) National Defense Authorization Act for Fiscal Year  
S223,s,112.0,212.0,2011-11-30T11:15:00-05:00,2011,cloture,3/5,s212-112.2011,On the Cloture Motion S. 1867,"{""title"": ""An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes."", ""type"": ""s"", ""number"": 1867, ""congress"": 112}",null,1.0,"An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",,"On the Cloture Motion S.  An original bill to authorize appropriations for fiscal year  for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes. "
S223,s,112.0,213.0,2011-12-01T14:02:00-05:00,2011,amendment,1/2,s213-112.2011,On the Amendment S.Amdt. 1125 to S. 1867 (National Defense Authorization Act for Fiscal Year 2012),"{""title"": ""National Defense Authorization Act for Fiscal Year 2012"", ""type"": ""s"", ""number"": 1867, ""congress"": 112}","{""type"": ""s"", ""number"": 1125, ""purpose"": ""To clarify the applicability of requirements for military custody with respect to detainees.""}",1.0,National Defense Authorization Act for Fiscal Year 2012,,On the Amendment S.Amdt.  to S.  (National Defense Authorization Act for Fiscal Year ) National Defense Authorization Act for Fiscal Year  
S223,s,112.0,214.0,2011-12-01T18:08:00-05:00,2011,amendment,1/2,s214-112.2011,On the Amendment S.Amdt. 1126 to S. 1867 (National Defense Authorization Act for Fiscal Year 2012),"{""title"": ""National Defense Authorization Act for Fiscal Year 2012"", ""type"": ""s"", ""number"": 1867, ""congress"": 112}","{""type"": ""s"", ""number"": 1126, ""purpose"": ""To limit the authority of the Armed Forces to detain citizens of the United States under section 1031.""}",1.0,National Defense Authorization Act for Fiscal Year 2012,,On the Amendment S.Amdt.  to S.  (National Defense Authorization Act for Fiscal Year ) National Defense Authorization Act for Fiscal Year  
S223,s,112.0,215.0,2011-12-01T18:36:00-05:00,2011,amendment,1/2,s215-112.2011,On the Amendment S.Amdt. 1456 to S. 1867 (National Defense Authorization Act for Fiscal Year 2012),"{""title"": ""National Defense Authorization Act for Fiscal Year 2012"", ""type"": ""s"", ""number"": 1867, ""congress"": 112}","{""type"": ""s"", ""number"": 1456, ""purpose"": ""Of a perfecting nature.""}",1.0,National Defense Authorization Act for Fiscal Year 2012,,On the Amendment S.Amdt.  to S.  (National Defense Authorization Act for Fiscal Year ) National Defense Authorization Act for Fiscal Year  
S223,s,112.0,216.0,2011-12-01T18:54:00-05:00,2011,amendment,1/2,s216-112.2011,On the Amendment S.Amdt. 1414 to S. 1867 (National Defense Authorization Act for Fiscal Year 2012),"{""title"": ""National Defense Authorization Act for Fiscal Year 2012"", ""type"": ""s"", ""number"": 1867, ""congress"": 112}","{""type"": ""s"", ""number"": 1414, ""purpose"": ""To require the imposition of sanctions with respect to the financial sector of Iran, including the Central Bank of Iran.""}",1.0,National Defense Authorization Act for Fiscal Year 2012,,On the Amendment S.Amdt.  to S.  (National Defense Authorization Act for Fiscal Year ) National Defense Authorization Act for Fiscal Year  
S223,s,112.0,217.0,2011-12-01T19:24:00-05:00,2011,amendment,1/2,s217-112.2011,On the Amendment S.Amdt. 1274 to S. 1867 (National Defense Authorization Act for Fiscal Year 2012),"{""title"": ""National Defense Authorization Act for Fiscal Year 2012"", ""type"": ""s"", ""number"": 1867, ""congress"": 112}","{""type"": ""s"", ""number"": 1274, ""purpose"": ""To clarify the disposition under the law of war of persons detained by the Armed Forces of the United States pursuant to the Authorization for Use of Military Force.""}",0.0,National Defense Authorization Act for Fiscal Year 2012,,On the Amendment S.Amdt.  to S.  (National Defense Authorization Act for Fiscal Year ) National Defense Authorization Act for Fiscal Year  
S223,s,112.0,218.0,2011-12-01T20:02:00-05:00,2011,passage,1/2,s218-112.2011,On Passage of the Bill S. 1867,"{""title"": ""An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes."", ""type"": ""s"", ""number"": 1867, ""congress"": 112}",null,1.0,"An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",,"On Passage of the Bill S.  An original bill to authorize appropriations for fiscal year  for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes. "
